Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Israel/SMC-7076242/2022	EPI_ISL_13355798	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Long stretches of NNNs (12.60% of overall sequence). Gap of 33 nucleotides when compared to the reference WIV04 sequence.	alert	BA.2	GRA
hCoV-19/Israel/SMC-7076145/2022	EPI_ISL_13355713	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075897/2022	EPI_ISL_13355899	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.55% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075772/2022	EPI_ISL_13355939	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (2.80% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075820/2022	EPI_ISL_13355835	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Long stretches of NNNs (9.54% of overall sequence). Gap of 27 nucleotides when compared to the reference WIV04 sequence.	alert	BA.2	GRA
hCoV-19/Israel/SMC-7076221/2022	EPI_ISL_13355717	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075780/2022	EPI_ISL_13355930	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (2.47% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075678/2022	EPI_ISL_13355938	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (2.79% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7076053/2022	EPI_ISL_13355711	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075651/2022	EPI_ISL_13355883	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.25% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2.12	GRA
hCoV-19/Israel/SMC-7075950/2022	EPI_ISL_13355923	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (2.27% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075917/2022	EPI_ISL_13355925	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (2.29% of overall sequence). Insertion of 1 nucleotide(s) found at refpos 28214 (Frameshift confirmed by the submitter). Insertion of 1 nucleotide(s) at refpos 28214 occurred >=100 times in >=10 locations. Gap of 77 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7076181/2022	EPI_ISL_13355897	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.49% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075756/2022	EPI_ISL_13355888	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.31% of overall sequence). Insertion of 1 nucleotide(s) found at refpos 23787 (Frameshift confirmed by the submitter). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7076236/2022	EPI_ISL_13355934	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (2.60% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075834/2022	EPI_ISL_13355936	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (2.75% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2.12	GRA
hCoV-19/Israel/SMC-7075743/2022	EPI_ISL_13355920	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (2.22% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075714/2022	EPI_ISL_13355887	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.28% of overall sequence). Insertion of 29 nucleotides when compared to the reference WIV04 sequence. Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075758/2022	EPI_ISL_13355893	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.41% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7076229/2022	EPI_ISL_13355890	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.35% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075838/2022	EPI_ISL_13355924	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (2.28% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075753/2022	EPI_ISL_13355892	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.36% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075913/2022	EPI_ISL_13355937	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (2.75% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2.12	GRA
hCoV-19/Israel/SMC-7075842/2022	EPI_ISL_13355896	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.45% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7076177/2022	EPI_ISL_13355898	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.52% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075958/2022	EPI_ISL_13355931	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (2.50% of overall sequence). Gap of 2 nucleotide(s) found at refpos 27720 (Frameshift confirmed by the submitter). Gap of 2 nucleotide(s) at refpos 27720 occurred >=100 times in >=10 locations. Gap of 79 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075684/2022	EPI_ISL_13355902	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.64% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075902/2022	EPI_ISL_13355895	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.44% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7076249/2022	EPI_ISL_13355894	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.43% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075717/2022	EPI_ISL_13355906	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.83% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075711/2022	EPI_ISL_13355918	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (2.14% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075790/2022	EPI_ISL_13355905	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.81% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075903/2022	EPI_ISL_13355909	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.90% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2.12	GRA
hCoV-19/Israel/SMC-7075894/2022	EPI_ISL_13355910	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.92% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7076156/2022	EPI_ISL_13355904	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.75% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2.12	GRA
hCoV-19/Israel/SMC-7075789/2022	EPI_ISL_13355911	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.93% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075734/2022	EPI_ISL_13355903	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.73% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075849/2022	EPI_ISL_13355874	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.20% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075727/2022	EPI_ISL_13355949	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.39% of overall sequence). Gap of 62 nucleotides when compared to the reference WIV04 sequence. NS7a without BLAST coverage.	warn	BA.2.14	GRA
hCoV-19/Israel/SMC-7075828/2022	EPI_ISL_13355908	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.89% of overall sequence). Gap of 62 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075959/2022	EPI_ISL_13355879	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.23% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075763/2022	EPI_ISL_13355963	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.94% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075961/2022	EPI_ISL_13355966	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (4.02% of overall sequence). Gap of 42 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075768/2022	EPI_ISL_13355876	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.22% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7076164/2022	EPI_ISL_13355913	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.97% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075833/2022	EPI_ISL_13355912	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.97% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075845/2022	EPI_ISL_13355877	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.23% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2.12	GRA
hCoV-19/Israel/SMC-7076151/2022	EPI_ISL_13355880	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.24% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2.12	GRA
hCoV-19/Israel/SMC-7075733/2022	EPI_ISL_13355881	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (1.24% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075800/2022	EPI_ISL_13355961	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.92% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075741/2022	EPI_ISL_13355972	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (4.59% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075826/2022	EPI_ISL_13355976	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (4.83% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7076161/2022	EPI_ISL_13355967	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (4.08% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075752/2022	EPI_ISL_13355973	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (4.65% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075739/2022	EPI_ISL_13355944	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.13% of overall sequence). Gap of 56 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075943/2022	EPI_ISL_13355968	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (4.13% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7076167/2022	EPI_ISL_13355950	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.59% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2.12	GRA
hCoV-19/Israel/SMC-7076152/2022	EPI_ISL_13355957	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.69% of overall sequence). Gap of 33 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7076179/2022	EPI_ISL_13355943	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.12% of overall sequence). Gap of 71 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7075919/2022	EPI_ISL_13355974	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (4.72% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075689/2022	EPI_ISL_13355971	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (4.51% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075724/2022	EPI_ISL_13355941	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.07% of overall sequence). Insertion of 29 nucleotides when compared to the reference WIV04 sequence. Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075827/2022	EPI_ISL_13355947	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.17% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075832/2022	EPI_ISL_13355952	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.61% of overall sequence). Gap of 59 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075837/2022	EPI_ISL_13355956	2022-06-13	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.68% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Israel/SMC-7076173/2022	EPI_ISL_13355942	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.08% of overall sequence). Gap of 33 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Israel/SMC-7075835/2022	EPI_ISL_13355946	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.17% of overall sequence). Gap of 53 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Israel/SMC-7075778/2022	EPI_ISL_13355959	2022-06-12	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA	Stretches of NNNs (3.79% of overall sequence). Gap of 68 nucleotides when compared to the reference WIV04 sequence.	warn	BA.4	GRA
hCoV-19/Indonesia/JK-NIHRD-MI-22-31703/2022	EPI_ISL_13356141	2022-06-12	Asia / Indonesia / DKI Jakarta / Jakarta Timur	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq		Gap of 33 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Indonesia/JK-NIHRD-MI-22-31702/2022	EPI_ISL_13356140	2022-06-12	Asia / Indonesia / DKI Jakarta / Jakarta Timur	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq		Gap of 33 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Indonesia/JK-NIHRD-WGS-22-04891/2022	EPI_ISL_13356110	2022-06-12	Asia / Indonesia / DKI Jakarta / Jakarta Selatan	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq		Gap of 33 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Indonesia/JK-NIHRD-MI-22-31704/2022	EPI_ISL_13356142	2022-06-12	Asia / Indonesia / DKI Jakarta / Jakarta Timur	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq		Gap of 33 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
hCoV-19/Indonesia/JK-NIHRD-MI-22-31705/2022	EPI_ISL_13356143	2022-06-12	Asia / Indonesia / DKI Jakarta / Jakarta Timur	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq		Gap of 33 nucleotides when compared to the reference WIV04 sequence.	warn	BA.2	GRA
hCoV-19/Indonesia/BT-NIHRD-MI-22-31690/2022	EPI_ISL_13356082	2022-06-12	Asia / Indonesia / Banten / Tangerang	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq		Gap of 33 nucleotides when compared to the reference WIV04 sequence.	warn	BA.5	GRA
